# Minitial =  1.00 msun, Z = 0.0080, Mfinal = 0.577 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
   si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p31     31   1.8329674E-06  1.3717761E-05  1.1884794E-05  3.7696514E-06  3.2661540E-06  6.2264550E-02
    p32     32   3.7940728E-15  3.7940728E-15  0.0000000E+00  1.0426141E-15  0.0000000E+00  0.0000000E+00
    p33     33   1.1809086E-24  1.1809086E-24  0.0000000E+00  3.2451460E-25  0.0000000E+00  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -6.7533110E-06  5.7010108E-04  5.7685439E-04  1.5666422E-04  1.5852990E-04 -5.1413942E-03
    s33     33   1.3357840E-07  4.8292468E-06  4.6956684E-06  1.3270808E-06  1.2904536E-06  1.2154947E-02
    s34     34   6.5047061E-08  2.7233869E-04  2.7227364E-04  7.4838885E-05  7.4825664E-05  7.6719240E-05
    s35     35   3.3185722E-07  3.3185722E-07  0.0000000E+00  9.1194622E-08  0.0000000E+00  0.0000000E+00
   fe54     54  -3.5865596E-06  1.0034684E-04  1.0393339E-04  2.7575388E-05  2.8562754E-05 -1.5278450E-02
   fe55     55   1.5174506E-07  1.5174506E-07  0.0000000E+00  4.1699657E-08  0.0000000E+00  0.0000000E+00
   fe56     56  -4.4680783E-05  1.6594743E-03  1.7041551E-03  4.5602483E-04  4.6833229E-04 -1.1565612E-02
   fe57     57   3.7318823E-06  4.5351499E-05  4.1619616E-05  1.2462627E-05  1.1437815E-05  3.7266511E-02
   fe58     58   1.8402949E-05  2.3792421E-05  5.3894737E-06  6.5381760E-06  1.4811237E-06  6.4486527E-01
   fe59     59  -5.4376416E-26 -5.4376416E-26  0.0000000E+00 -1.4942682E-26  0.0000000E+00  0.0000000E+00
   fe60     60   8.5165029E-06  8.5165029E-06  0.0000000E+00  2.3403416E-06  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   6.7884439E-06  1.1683640E-05  4.8951961E-06  3.2106734E-06  1.3452873E-06  3.7778112E-01
   co60     60   2.4688852E-11  2.4688852E-11  0.0000000E+00  6.7845157E-12  0.0000000E+00  0.0000000E+00
   co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni58     58  -2.5232148E-06  6.9547852E-05  7.2071067E-05  1.9111803E-05  1.9806417E-05 -1.5504246E-02
   ni59     59   4.9868940E-09  4.9868940E-09  0.0000000E+00  1.3704023E-09  0.0000000E+00  0.0000000E+00
   ni60     60   2.1490341E-06  3.0692670E-05  2.8543636E-05  8.4343692E-06  7.8443018E-06  3.1498294E-02
   ni61     61   1.7967035E-05  1.9219795E-05  1.2527596E-06  5.2816144E-06  3.4428072E-07  1.1858540E+00
   ni62     62  -4.0413493E-06  5.5026406E-09  4.0468517E-06  1.5121299E-09  1.1121472E-06 -2.8665731E+00
# Minitial =  5.00 msun, Z = 0.0080, Mfinal = 0.886 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      g      1   1.9998211E-06  2.0931382E-06  9.3317219E-08  5.0878418E-07  2.2684230E-08  1.3508096E+00
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -3.2475162E-01  2.7079306E+00  3.0326822E+00  6.5822333E-01  7.3720652E-01 -4.9215883E-02
      d      2   1.9783000E-17  1.9783000E-17  0.0000000E+00  4.8087024E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.9874760E-06  1.9874760E-06  0.0000000E+00  4.8310068E-07  0.0000000E+00  0.0000000E+00
    he4      4   2.7204108E-01  1.3218949E+00  1.0498538E+00  3.2131621E-01  2.5520611E-01  1.0004159E-01
    li7      7  -7.4353985E-09  2.3879881E-10  7.6741973E-09  5.8045412E-11  1.8655000E-09 -1.5070274E+00
    be7      7   4.2515502E-10  4.2515502E-10  0.0000000E+00  1.0334347E-10  0.0000000E+00  0.0000000E+00
     b8      8   1.1655474E-25  1.1655474E-25  0.0000000E+00  2.8331246E-26  0.0000000E+00  0.0000000E+00
    c12     12  -9.1662444E-04  4.0746704E-03  4.9912948E-03  9.9044014E-04  1.2133204E-03 -8.8147268E-02
    c13     13   6.5565633E-04  7.1572722E-04  6.0070892E-05  1.7397356E-04  1.4602471E-05  1.0760568E+00
    c14     14   1.1804527E-08  1.1804527E-08  0.0000000E+00  2.8693552E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   5.3628232E-02  5.5446859E-02  1.8186281E-03  1.3477604E-02  4.4208541E-04  1.4841065E+00
    n15     15  -6.1042419E-06  1.0778939E-06  7.1821360E-06  2.6200630E-07  1.7458859E-06 -8.2370412E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -3.8091177E-03  1.1986081E-02  1.5795199E-02  2.9134862E-03  3.8396122E-03 -1.1987440E-01
    o17     17   1.9996402E-05  2.6395479E-05  6.3990783E-06  6.4160135E-06  1.5555346E-06  6.1538559E-01
    o18     18  -3.5432909E-05  2.4021810E-07  3.5673129E-05  5.8390402E-08  8.6716846E-06 -2.1717620E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   4.0301308E-07  1.0699430E-06  6.6692991E-07  2.6007365E-07  1.6212219E-07  2.0525391E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.7385697E-05  2.6835778E-03  2.6661921E-03  6.5230380E-04  6.4811739E-04  2.7962411E-03
   ne21     21  -5.9199256E-06  8.7581782E-07  6.7957435E-06  2.1288717E-07  1.6519588E-06 -8.8984972E-01
   ne22     22   2.1852972E-03  2.3997142E-03  2.1441707E-04  5.8330438E-04  5.2122065E-05  1.0488737E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   4.3993864E-11  4.3993864E-11  0.0000000E+00  1.0693696E-11  0.0000000E+00  0.0000000E+00
   na23     23   6.4443666E-05  1.1943477E-04  5.4991102E-05  2.9031302E-05  1.3367638E-05  3.3681184E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -5.2259827E-05  7.9570920E-04  8.4796903E-04  1.9341498E-04  2.0613050E-04 -2.7652152E-02
   mg25     25   3.0860252E-04  4.2004505E-04  1.1144253E-04  1.0210137E-04  2.7090264E-05  5.7621837E-01
   mg26     26   5.6409510E-04  6.9192389E-04  1.2782880E-04  1.6818763E-04  3.1073560E-05  7.3340309E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   7.6897923E-06  7.6897923E-06  0.0000000E+00  1.8691766E-06  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   3.1095995E-05  1.2672364E-04  9.5627642E-05  3.0803025E-05  2.3245864E-05  1.2224767E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   2.9087067E-05  1.1049472E-03  1.0758601E-03  2.6858223E-04  2.6152792E-04  1.1559181E-02
   si29     29   7.6189790E-06  6.4061183E-05  5.6442204E-05  1.5571508E-05  1.3720383E-05  5.4964427E-02
   si30     30   1.4438396E-05  5.3190714E-05  3.8752318E-05  1.2929197E-05  9.4201960E-06  1.3751163E-01
   si31     31   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si32     32   1.3916287E-11  1.3916287E-11  0.0000000E+00  3.3826659E-12  0.0000000E+00  0.0000000E+00
   si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p31     31   2.9682833E-06  1.6404420E-05  1.3436136E-05  3.9874622E-06  3.2661540E-06  8.6659931E-02
    p32     32   3.5525612E-15  3.5525612E-15  0.0000000E+00  8.6352976E-16  0.0000000E+00  0.0000000E+00
    p33     33   5.8118996E-24  5.8118996E-24  0.0000000E+00  1.4127126E-24  0.0000000E+00  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -9.4834249E-06  6.4266875E-04  6.5215217E-04  1.5621506E-04  1.5852990E-04 -6.3883001E-03
    s33     33   1.5398200E-07  5.4625839E-06  5.3086019E-06  1.3278036E-06  1.2904536E-06  1.2391444E-02
    s34     34   1.0183430E-07  3.0791582E-04  3.0781399E-04  7.4845848E-05  7.4825664E-05  1.1714410E-04
    s35     35   4.8117192E-07  4.8117192E-07  0.0000000E+00  1.1695963E-07  0.0000000E+00  0.0000000E+00
   fe54     54  -4.6497007E-06  1.1285029E-04  1.1749999E-04  2.7430797E-05  2.8562754E-05 -1.7561655E-02
   fe55     55   1.2532765E-07  1.2532765E-07  0.0000000E+00  3.0463696E-08  0.0000000E+00  0.0000000E+00
   fe56     56  -6.0902908E-05  1.8656984E-03  1.9266013E-03  4.5349987E-04  4.6833229E-04 -1.3976922E-02
   fe57     57   3.6819947E-06  5.0734292E-05  4.7052297E-05  1.2332109E-05  1.1437815E-05  3.2694280E-02
   fe58     58   2.3286721E-05  2.9379691E-05  6.0929710E-06  7.1413933E-06  1.4811237E-06  6.8319160E-01
   fe59     59  -9.8479321E-24 -9.8479321E-24  0.0000000E+00 -2.3937609E-24  0.0000000E+00  0.0000000E+00
   fe60     60   1.2781058E-05  1.2781058E-05  0.0000000E+00  3.1067229E-06  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   9.1650254E-06  1.4699199E-05  5.5341739E-06  3.5729702E-06  1.3452873E-06  4.2421436E-01
   co60     60   2.9696291E-11  2.9696291E-11  0.0000000E+00  7.2183500E-12  0.0000000E+00  0.0000000E+00
   co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni58     58  -3.2533571E-06  7.8225261E-05  8.1478618E-05  1.9014406E-05  1.9806417E-05 -1.7723169E-02
   ni59     59   2.3268008E-09  2.3268008E-09  0.0000000E+00  5.6558114E-10  0.0000000E+00  0.0000000E+00
   ni60     60   3.2251592E-06  3.5494642E-05  3.2269483E-05  8.6277696E-06  7.8443018E-06  4.1344263E-02
   ni61     61   2.5278539E-05  2.6694825E-05  1.4162844E-06  6.4887763E-06  3.4428072E-07  1.2752501E+00
   ni62     62  -4.5688598E-06  6.2342296E-09  4.5750940E-06  1.5153694E-09  1.1121472E-06 -2.8656437E+00
# Minitial =  5.50 msun, Z = 0.0080, Mfinal = 0.907 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      g      1   1.9043007E-06  2.0084831E-06  1.0418239E-07  4.3729221E-07  2.2684230E-08  1.2850477E+00
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -3.5005140E-01  3.0357342E+00  3.3857856E+00  6.6094804E-01  7.3720652E-01 -4.7421850E-02
      d      2   2.2765460E-17  2.2765460E-17  0.0000000E+00  4.9565556E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.1519365E-06  2.1519365E-06  0.0000000E+00  4.6852526E-07  0.0000000E+00  0.0000000E+00
    he4      4   3.0545032E-01  1.4775413E+00  1.1720910E+00  3.2169417E-01  2.5520611E-01  1.0055212E-01
    li7      7  -8.1109572E-09  4.5676762E-10  8.5677252E-09  9.9448644E-11  1.8655000E-09 -1.2731963E+00
    be7      7   7.2887762E-10  7.2887762E-10  0.0000000E+00  1.5869316E-10  0.0000000E+00  0.0000000E+00
     b8      8   3.8932021E-25  3.8932021E-25  0.0000000E+00  8.4763819E-26  0.0000000E+00  0.0000000E+00
    c12     12   3.0437671E-04  5.8768215E-03  5.5724448E-03  1.2795170E-03  1.2133204E-03  2.3070537E-02
    c13     13   6.0118304E-04  6.6824816E-04  6.7065106E-05  1.4549274E-04  1.4602471E-05  9.9841499E-01
    c14     14   3.1460532E-09  3.1460532E-09  0.0000000E+00  6.8496697E-10  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   4.5969594E-02  4.7999971E-02  2.0303761E-03  1.0450680E-02  4.4208541E-04  1.3736384E+00
    n15     15  -7.0132437E-06  1.0051272E-06  8.0183709E-06  2.1883892E-07  1.7458859E-06 -9.0189135E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -4.4645304E-03  1.3169746E-02  1.7634276E-02  2.8673518E-03  3.8396122E-03 -1.2680641E-01
    o17     17   2.5256122E-05  3.2400261E-05  7.1441400E-06  7.0542701E-06  1.5555346E-06  6.5657240E-01
    o18     18  -3.9529801E-05  2.9684969E-07  3.9826649E-05  6.4630896E-08  8.6716846E-06 -2.1276634E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.0590907E-07  8.5049146E-07  7.4458239E-07  1.8517123E-07  1.6212219E-07  5.7731051E-02
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   6.3218176E-06  2.9829456E-03  2.9766238E-03  6.4945477E-04  6.4811739E-04  8.9524884E-04
   ne21     21  -6.3815419E-06  1.2054478E-06  7.5869898E-06  2.6245326E-07  1.6519588E-06 -7.9894722E-01
   ne22     22   1.3949646E-03  1.6343469E-03  2.3938224E-04  3.5583429E-04  5.2122065E-05  8.3422619E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   8.1303596E-11  8.1303596E-11  0.0000000E+00  1.7701632E-11  0.0000000E+00  0.0000000E+00
   na23     23   5.5708726E-05  1.1710259E-04  6.1393861E-05  2.5495883E-05  1.3367638E-05  2.8041542E-01
   na24     24   2.7947917E-40  2.7947917E-40  0.0000000E+00  6.0848583E-41  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -7.1807299E-05  8.7489304E-04  9.4670034E-04  1.9048400E-04  2.0613050E-04 -3.4283757E-02
   mg25     25   2.7480058E-04  3.9921867E-04  1.2441807E-04  8.6918939E-05  2.7090264E-05  5.0630116E-01
   mg26     26   4.8066938E-04  6.2338164E-04  1.4271225E-04  1.3572429E-04  3.1073560E-05  6.4026654E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   7.3192186E-06  7.3192186E-06  0.0000000E+00  1.5935595E-06  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   2.2448563E-05  1.2921038E-04  1.0676182E-04  2.8132024E-05  2.3245864E-05  8.2855292E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   2.4981331E-05  1.2261068E-03  1.2011254E-03  2.6695119E-04  2.6152792E-04  8.9137787E-03
   si29     29   6.4154592E-06  6.9429385E-05  6.3013926E-05  1.5116348E-05  1.3720383E-05  4.2080622E-02
   si30     30   1.2182012E-05  5.5446366E-05  4.3264354E-05  1.2071929E-05  9.4201960E-06  1.0771671E-01
   si31     31   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si32     32   1.0032178E-10  1.0032178E-10  0.0000000E+00  2.1842321E-11  0.0000000E+00  0.0000000E+00
   si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p31     31   2.6500047E-06  1.7650545E-05  1.5000541E-05  3.8429230E-06  3.2661540E-06  7.0625015E-02
    p32     32   2.5610239E-14  2.5610239E-14  0.0000000E+00  5.5759285E-15  0.0000000E+00  0.0000000E+00
    p33     33   3.7998625E-23  3.7998625E-23  0.0000000E+00  8.2731606E-24  0.0000000E+00  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -7.6196156E-06  7.2046439E-04  7.2808401E-04  1.5686140E-04  1.5852990E-04 -4.5951167E-03
    s33     33   1.1621751E-07  6.0429143E-06  5.9266968E-06  1.3156791E-06  1.2904536E-06  8.4076012E-03
    s34     34   8.8970410E-08  3.4374255E-04  3.4365358E-04  7.4840529E-05  7.4825664E-05  8.6243483E-05
    s35     35   3.9990010E-07  3.9990010E-07  0.0000000E+00  8.7067299E-08  0.0000000E+00  0.0000000E+00
   fe54     54  -3.6993733E-06  1.2748146E-04  1.3118083E-04  2.7755597E-05  2.8562754E-05 -1.2449490E-02
   fe55     55   1.5962745E-07  1.5962745E-07  0.0000000E+00  3.4754507E-08  0.0000000E+00  0.0000000E+00
   fe56     56  -4.8076734E-05  2.1028440E-03  2.1509207E-03  4.5783669E-04  4.6833229E-04 -9.8435041E-03
   fe57     57   2.8566028E-06  5.5387325E-05  5.2530722E-05  1.2059074E-05  1.1437815E-05  2.2970865E-02
   fe58     58   1.7291812E-05  2.4094203E-05  6.8023919E-06  5.2458531E-06  1.4811237E-06  5.4922479E-01
   fe59     59   1.9972922E-22  1.9972922E-22  0.0000000E+00  4.3485569E-23  0.0000000E+00  0.0000000E+00
   fe60     60   9.9421377E-06  9.9421377E-06  0.0000000E+00  2.1646283E-06  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   6.5793924E-06  1.2757925E-05  6.1785327E-06  2.7776889E-06  1.3452873E-06  3.1486857E-01
   co60     60   2.6780872E-10  2.6780872E-10  0.0000000E+00  5.8308018E-11  0.0000000E+00  0.0000000E+00
   co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni58     58  -2.5679547E-06  8.8397443E-05  9.0965397E-05  1.9246123E-05  1.9806417E-05 -1.2462677E-02
   ni59     59   4.2566701E-09  4.2566701E-09  0.0000000E+00  9.2677338E-10  0.0000000E+00  0.0000000E+00
   ni60     60   2.2573040E-06  3.8284012E-05  3.6026708E-05  8.3352952E-06  7.8443018E-06  2.6366701E-02
   ni61     61   2.3788660E-05  2.5369845E-05  1.5811861E-06  5.5235892E-06  3.4428072E-07  1.2053087E+00
   ni62     62  -5.1003217E-06  7.4624165E-09  5.1077841E-06  1.6247369E-09  1.1121472E-06 -2.8353791E+00
# Minitial =  6.00 msun, Z = 0.0080, Mfinal = 0.948 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      g      1   2.1330709E-06  2.2476647E-06  1.1459388E-07  4.4490591E-07  2.2684230E-08  1.2925441E+00
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -4.4541073E-01  3.2787342E+00  3.7241449E+00  6.4899725E-01  7.3720652E-01 -5.5346310E-02
      d      2   2.4202924E-17  2.4202924E-17  0.0000000E+00  4.7907609E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.8101662E-06  1.8101662E-06  0.0000000E+00  3.5830683E-07  0.0000000E+00  0.0000000E+00
    he4      4   4.0474999E-01  1.6939743E+00  1.2892243E+00  3.3530766E-01  2.5520611E-01  1.1855242E-01
    li7      7  -9.2315497E-09  1.9239274E-10  9.4239425E-09  3.8082489E-11  1.8655000E-09 -1.6900699E+00
    be7      7   2.7128350E-10  2.7128350E-10  0.0000000E+00  5.3698237E-11  0.0000000E+00  0.0000000E+00
     b8      8   1.4850971E-25  1.4850971E-25  0.0000000E+00  2.9396221E-26  0.0000000E+00  0.0000000E+00
    c12     12  -1.6484130E-03  4.4809151E-03  6.1293282E-03  8.8695867E-04  1.2133204E-03 -1.3607210E-01
    c13     13   6.5278023E-04  7.2654750E-04  7.3767274E-05  1.4381383E-04  1.4602471E-05  9.9337429E-01
    c14     14   1.2037995E-09  1.2037995E-09  0.0000000E+00  2.3828176E-10  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   4.7653668E-02  4.9886949E-02  2.2332820E-03  9.8746931E-03  4.4208541E-04  1.3490174E+00
    n15     15  -7.5902408E-06  1.2294474E-06  8.8196884E-06  2.4335856E-07  1.7458859E-06 -8.5576928E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -7.7901399E-03  1.1606422E-02  1.9396562E-02  2.2973916E-03  3.8396122E-03 -2.2305232E-01
    o17     17   2.6877868E-05  3.4735960E-05  7.8580915E-06  6.8756849E-06  1.5555346E-06  6.4543629E-01
    o18     18  -4.3489777E-05  3.1695535E-07  4.3806733E-05  6.2738586E-08  8.6716846E-06 -2.1405687E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19  -4.1102163E-07  4.0797073E-07  8.1899236E-07  8.0754297E-08  1.6212219E-07 -3.0267683E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.4815712E-05  3.2889093E-03  3.2740936E-03  6.5101136E-04  6.4811739E-04  1.9349048E-03
   ne21     21  -7.7457134E-06  5.9948445E-07  8.3451978E-06  1.1866280E-07  1.6519588E-06 -1.1436846E+00
   ne22     22   9.8835875E-04  1.2516637E-03  2.6330494E-04  2.4775608E-04  5.2122065E-05  6.7700267E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.7014951E-10  1.7014951E-10  0.0000000E+00  3.3679632E-11  0.0000000E+00  0.0000000E+00
   na23     23   4.4472567E-05  1.1200184E-04  6.7529269E-05  2.2169801E-05  1.3367638E-05  2.1970713E-01
   na24     24   5.8432324E-40  5.8432324E-40  0.0000000E+00  1.1566177E-40  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -3.1507981E-04  7.2622928E-04  1.0413091E-03  1.4375085E-04  2.0613050E-04 -1.5653184E-01
   mg25     25   5.0139736E-04  6.3824921E-04  1.3685184E-04  1.2633594E-04  2.7090264E-05  6.6871369E-01
   mg26     26   4.9146253E-04  6.4843678E-04  1.5697425E-04  1.2835249E-04  3.1073560E-05  6.1601329E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   2.1508691E-05  2.1508691E-05  0.0000000E+00  4.2574607E-06  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   2.0806357E-05  1.3823745E-04  1.1743109E-04  2.7362914E-05  2.3245864E-05  7.0816644E-02
