# Minitial =  1.00 msun, Z = 0.0001, Mfinal = 0.720 msun
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
   si29     29   1.3653115E-06  2.2210602E-06  8.5574868E-07  4.4492390E-07  1.7143438E-07  4.1418779E-01
   si30     30   2.6287651E-06  3.2163084E-06  5.8754341E-07  6.4429253E-07  1.1770411E-07  7.3829150E-01
   si31     31  -1.2164065E-35 -1.2164065E-35  0.0000000E+00 -2.4367118E-36  0.0000000E+00  0.0000000E+00
   si32     32   2.0224739E-10  2.0224739E-10  0.0000000E+00  4.0514300E-11  0.0000000E+00  0.0000000E+00
   si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p31     31   1.0077824E-06  1.2114945E-06  2.0371202E-07  2.4268718E-07  4.0810161E-08  7.7427852E-01
    p32     32   5.1629962E-14  5.1629962E-14  0.0000000E+00  1.0342540E-14  0.0000000E+00  0.0000000E+00
    p33     33   3.1189862E-15  3.1189862E-15  0.0000000E+00  6.2479691E-16  0.0000000E+00  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32   3.5570338E-08  9.9231775E-06  9.8876071E-06  1.9878159E-06  1.9808103E-06  1.5332601E-03
    s33     33   7.6500513E-09  8.8136439E-08  8.0486387E-08  1.7655536E-08  1.6124050E-08  3.9406754E-02
    s34     34   5.5899818E-08  4.7228227E-06  4.6669229E-06  9.4607827E-07  9.3493685E-07  5.1447880E-03
    s35     35   1.4550830E-08  1.4550830E-08  0.0000000E+00  2.9148297E-09  0.0000000E+00  0.0000000E+00
   fe54     54  -4.4917556E-08  1.7365588E-06  1.7814764E-06  3.4786834E-07  3.5688785E-07 -1.1116856E-02
   fe55     55   5.2566245E-09  5.2566245E-09  0.0000000E+00  1.0530097E-09  0.0000000E+00  0.0000000E+00
   fe56     56  -6.3091647E-07  2.8579256E-05  2.9210172E-05  5.7250109E-06  5.8517503E-06 -9.5094619E-03
   fe57     57   3.0223646E-10  7.1368572E-07  7.1338349E-07  1.4296589E-07  1.4291398E-07  1.5772045E-04
   fe58     58   4.9304880E-08  1.4168347E-07  9.2378592E-08  2.8382106E-08  1.8506446E-08  1.8572158E-01
   fe59     59   7.6997810E-20  7.6997810E-20  0.0000000E+00  1.5424240E-20  0.0000000E+00  0.0000000E+00
   fe60     60   1.4503402E-07  1.4503402E-07  0.0000000E+00  2.9053290E-08  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   2.1557497E-08  1.0546388E-07  8.3906386E-08  2.1126578E-08  1.6809187E-08  9.9282466E-02
   co60     60   8.2411275E-13  8.2411275E-13  0.0000000E+00  1.6508668E-13  0.0000000E+00  0.0000000E+00
   co61     61  -2.5673329E-40 -2.5673329E-40  0.0000000E+00 -5.1429055E-41  0.0000000E+00  0.0000000E+00
   ni58     58  -2.9171701E-08  1.2061666E-06  1.2353383E-06  2.4161992E-07  2.4747860E-07 -1.0404911E-02
   ni59     59   2.7055368E-11  2.7055368E-11  0.0000000E+00  5.4197449E-12  0.0000000E+00  0.0000000E+00
   ni60     60   4.3899036E-09  4.9364377E-07  4.8925386E-07  9.8886972E-08  9.8013501E-08  3.8531709E-03
   ni61     61   6.0474400E-07  6.2621700E-07  2.1472999E-08  1.2544410E-07  4.3017425E-09  1.4648058E+00
   ni62     62  -6.9352630E-08  1.2666407E-11  6.9365299E-08  2.5373410E-12  1.3896132E-08 -3.7385151E+00
# Minitial =  6.00 msun, Z = 0.0001, Mfinal = 1.006 msun; VW93 mass loss
  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      g      1   1.4610524E-07  1.4752064E-07  1.4153961E-09  2.9539576E-08  2.8343647E-10  2.0179486E+00
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -6.0394645E-01  3.2407217E+00  3.8446681E+00  6.4892304E-01  7.6990402E-01 -7.4243397E-02
      d      2   2.1970420E-17  2.1970420E-17  0.0000000E+00  4.3993634E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.1180266E-08  1.1180266E-08  0.0000000E+00  2.2387396E-09  0.0000000E+00  0.0000000E+00
    he4      4   5.6383729E-01  1.7123939E+00  1.1485566E+00  3.4289023E-01  2.3000120E-01  1.7342502E-01
    li7      7  -9.3114592E-09  4.2832751E-12  9.3157428E-09  8.5768426E-13  1.8655000E-09 -3.3374679E+00
    be7      7   1.3046179E-11  1.3046179E-11  0.0000000E+00  2.6123706E-12  0.0000000E+00  0.0000000E+00
     b8      8  -5.3236854E-28 -5.3236854E-28  0.0000000E+00 -1.0660163E-28  0.0000000E+00  0.0000000E+00
    c12     12   1.1893675E-03  1.2650733E-03  7.5705859E-05  2.5331863E-04  1.5160279E-05  1.2229600E+00
    c13     13   2.9863676E-04  2.9954789E-04  9.1112997E-07  5.9981554E-05  1.8245595E-07  2.5168598E+00
    c14     14   4.6594884E-10  4.6594884E-10  0.0000000E+00  9.3301727E-11  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   3.7427925E-02  3.7455510E-02  2.7584185E-05  7.5001023E-03  5.5237988E-06  3.1328294E+00
    n15     15   2.6209893E-06  2.7299250E-06  1.0893559E-07  5.4664099E-07  2.1814614E-08  1.3989546E+00
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   4.1896416E-04  6.5853907E-04  2.3957490E-04  1.3186605E-04  4.7975449E-05  4.3911397E-01
    o17     17   3.6401532E-06  3.7372117E-06  9.7058518E-08  7.4834037E-07  1.9436200E-08  1.5854878E+00
    o18     18  -5.4025287E-07  8.2207841E-10  5.4107494E-07  1.6461321E-10  1.0835156E-07 -2.8183706E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18  -1.6404959E-39 -1.6404959E-39  0.0000000E+00 -3.2849379E-40  0.0000000E+00  0.0000000E+00
    f19     19  -4.5126791E-09  5.6030327E-09  1.0115712E-08  1.1219529E-09  2.0256954E-09 -2.5659955E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   3.4582416E-05  7.5022093E-05  4.0439678E-05  1.5022446E-05  8.0981417E-06  2.6835528E-01
   ne21     21  -8.1754187E-08  2.1320771E-08  1.0307496E-07  4.2692774E-09  2.0641007E-08 -6.8437648E-01
   ne22     22   3.4600394E-04  3.4925612E-04  3.2521875E-06  6.9935144E-05  6.5125835E-07  2.0309422E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   2.2331647E-11  2.2331647E-11  0.0000000E+00  4.4716956E-12  0.0000000E+00  0.0000000E+00
   na23     23   7.0568180E-06  7.8908997E-06  8.3408179E-07  1.5800761E-06  1.6702687E-07  9.7589165E-01
   na24     24  -2.1557051E-35 -2.1557051E-35  0.0000000E+00 -4.3165901E-36  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -1.1368468E-05  1.4931672E-06  1.2861636E-05  2.9899223E-07  2.5755735E-06 -9.3521404E-01
   mg25     25   7.9058955E-05  8.0749269E-05  1.6903132E-06  1.6169257E-05  3.3848926E-07  1.6791452E+00
   mg26     26   2.6622158E-04  2.6816042E-04  1.9388531E-06  5.3696520E-05  3.8825999E-07  2.1408234E+00
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   6.0568882E-06  6.0568882E-06  0.0000000E+00  1.2128330E-06  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   2.9171180E-05  3.0621621E-05  1.4504396E-06  6.1316823E-06  2.9045401E-07  1.3245022E+00
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   8.0099198E-06  2.4328112E-05  1.6318192E-05  4.8714683E-06  3.2677567E-06  1.7341016E-01
   si29     29   9.5005294E-07  1.8061445E-06  8.5609156E-07  3.6166290E-07  1.7143438E-07  3.2420602E-01
   si30     30   1.8308029E-06  2.4185817E-06  5.8777880E-07  4.8429752E-07  1.1770411E-07  6.1432058E-01
   si31     31   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si32     32   2.7867217E-10  2.7867217E-10  0.0000000E+00  5.5801395E-11  0.0000000E+00  0.0000000E+00
   si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p31     31   7.3446381E-07  9.3825741E-07  2.0379363E-07  1.8787694E-07  4.0810161E-08  6.6310519E-01
    p32     32   7.1139682E-14  7.1139682E-14  0.0000000E+00  1.4245031E-14  0.0000000E+00  0.0000000E+00
    p33     33   1.1990931E-20  1.1990931E-20  0.0000000E+00  2.4010674E-21  0.0000000E+00  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -1.3659701E-08  9.8779092E-06  9.8915689E-06  1.9779554E-06  1.9808103E-06 -6.2640017E-04
    s33     33   4.2116284E-09  8.4730267E-08  8.0518639E-08  1.6966414E-08  1.6124050E-08  2.2115944E-02
    s34     34   3.7611699E-08  4.7064041E-06  4.6687924E-06  9.4241170E-07  9.3493685E-07  3.4583821E-03
    s35     35   1.4034303E-08  1.4034303E-08  0.0000000E+00  2.8102329E-09  0.0000000E+00  0.0000000E+00
   fe54     54  -4.6840682E-08  1.7353495E-06  1.7821902E-06  3.4748689E-07  3.5688785E-07 -1.1593339E-02
   fe55     55   5.8285985E-09  5.8285985E-09  0.0000000E+00  1.1671203E-09  0.0000000E+00  0.0000000E+00
   fe56     56  -6.5417407E-07  2.8567700E-05  2.9221874E-05  5.7204043E-06  5.8517503E-06 -9.8590739E-03
   fe57     57   1.5819523E-10  7.1382749E-07  7.1366929E-07  1.4293703E-07  1.4291398E-07  7.0041780E-05
   fe58     58   5.0998054E-08  1.4341366E-07  9.2415604E-08  2.8717192E-08  1.8506446E-08  1.9081894E-01
   fe59     59  -2.7232876E-21 -2.7232876E-21  0.0000000E+00 -5.4531190E-22  0.0000000E+00  0.0000000E+00
   fe60     60   1.4784202E-07  1.4784202E-07  0.0000000E+00  2.9603928E-08  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   2.2633536E-08  1.0657354E-07  8.3940002E-08  2.1340316E-08  1.6809187E-08  1.0365416E-01
   co60     60   7.6060191E-12  7.6060191E-12  0.0000000E+00  1.5230315E-12  0.0000000E+00  0.0000000E+00
   co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni58     58  -3.0245928E-08  1.2055874E-06  1.2358333E-06  2.4140718E-07  2.4747860E-07 -1.0787460E-02
   ni59     59   9.3119150E-12  9.3119150E-12  0.0000000E+00  1.8646207E-12  0.0000000E+00  0.0000000E+00
   ni60     60   7.1293016E-09  4.9657916E-07  4.8944986E-07  9.9435155E-08  9.8013501E-08  6.2540513E-03
   ni61     61   6.2472208E-07  6.4620366E-07  2.1481602E-08  1.2939601E-07  4.3017425E-09  1.4782765E+00
   ni62     62  -6.9392932E-08  1.5357436E-13  6.9393089E-08  3.0751775E-14  1.3896132E-08 -5.6550236E+00
