  0.233930E+00  0.108976E+05  0.763719E+04  0.113922E+01  0.113732E+01  0.000000E+00  0.103571E+05  0.103571E+05  0.103571E+05 -0.236570E-01  0.102167E+05  0.979149E+04  0.325313E+01
  0.240075E+00  0.105433E+05  0.755662E+04  0.105071E+01  0.104896E+01  0.000000E+00  0.100482E+05  0.100482E+05  0.100482E+05 -0.229514E-01  0.990610E+04  0.953272E+04  0.278316E+01
  0.246220E+00  0.102015E+05  0.742651E+04  0.969215E+00  0.967591E+00  0.000000E+00  0.974145E+04  0.974145E+04  0.974148E+04 -0.222508E-01  0.960000E+04  0.926193E+04  0.245711E+01
  0.252365E+00  0.986228E+04  0.721273E+04  0.892545E+00  0.891049E+00  0.000000E+00  0.942306E+04  0.942306E+04  0.942308E+04 -0.215235E-01  0.928570E+04  0.896220E+04  0.229395E+01
  0.258510E+00  0.952097E+04  0.691836E+04  0.820115E+00  0.818742E+00  0.000000E+00  0.908953E+04  0.908953E+04  0.908955E+04 -0.207617E-01  0.895908E+04  0.863287E+04  0.225818E+01
  0.264655E+00  0.918158E+04  0.657887E+04  0.752637E+00  0.751379E+00  0.000000E+00  0.875012E+04  0.875012E+04  0.875014E+04 -0.199864E-01  0.862791E+04  0.829019E+04  0.228358E+01
  0.270800E+00  0.885521E+04  0.624526E+04  0.691359E+00  0.690205E+00  0.000000E+00  0.842256E+04  0.842256E+04  0.842258E+04 -0.192382E-01  0.830832E+04  0.795998E+04  0.230200E+01
  0.276945E+00  0.855084E+04  0.595962E+04  0.636991E+00  0.635929E+00  0.000000E+00  0.812129E+04  0.812129E+04  0.812131E+04 -0.185501E-01  0.801344E+04  0.766265E+04  0.226669E+01
  0.283090E+00  0.827181E+04  0.574171E+04  0.589370E+00  0.588388E+00  0.000000E+00  0.785239E+04  0.785239E+04  0.785241E+04 -0.179359E-01  0.774862E+04  0.740648E+04  0.216278E+01
  0.289235E+00  0.801807E+04  0.558894E+04  0.547728E+00  0.546815E+00  0.000000E+00  0.761539E+04  0.761539E+04  0.761541E+04 -0.173945E-01  0.751361E+04  0.718962E+04  0.200457E+01
  0.295380E+00  0.778604E+04  0.548081E+04  0.510895E+00  0.510042E+00  0.000000E+00  0.740390E+04  0.740390E+04  0.740391E+04 -0.169114E-01  0.730289E+04  0.700184E+04  0.182391E+01
  0.301525E+00  0.756874E+04  0.538763E+04  0.477556E+00  0.476758E+00  0.000000E+00  0.720717E+04  0.720717E+04  0.720719E+04 -0.164621E-01  0.710673E+04  0.682781E+04  0.165537E+01
  0.307670E+00  0.735935E+04  0.528301E+04  0.446648E+00  0.445901E+00  0.000000E+00  0.701515E+04  0.701515E+04  0.701516E+04 -0.160235E-01  0.691593E+04  0.665395E+04  0.152380E+01
